device_id,user_id,device_type,model,firmware_version,battery_pct,first_seen_ts,last_seen_ts,last_sync_ts
8ab79fed-2cf8-494f-a6ab-ee4526a5463f,b18bef71-6fcc-4210-bf2e-6a725fe42a5c,ring,Oura-Gen3,2.5.5,41,2024-09-07 20:37:46.919309+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:18:32.011111+00:00
e53e676d-05c9-4e85-9709-ff51b65c2480,b18bef71-6fcc-4210-bf2e-6a725fe42a5c,band,Whoop-4.0,3.4.6,87,2024-09-07 20:37:46.919309+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:44:32.011111+00:00
2262e674-4456-4f9e-bd77-be3d7ffa7e8d,b18bef71-6fcc-4210-bf2e-6a725fe42a5c,ring,Oura-Gen3,1.8.6,73,2024-09-07 20:37:46.919309+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:39:32.011111+00:00
5e9aba2f-5b99-4dda-94b9-27248689c804,73e712f8-6be1-4023-a0f1-7f1d8b7df0d8,watch,Pixel-Watch,1.3.7,84,2024-09-24 18:49:44.919309+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:38:32.011111+00:00
64e5804c-baee-4f6e-b04e-7cec0902d2ae,73e712f8-6be1-4023-a0f1-7f1d8b7df0d8,watch,Garmin-Fenix,2.6.3,74,2024-09-24 18:49:44.919309+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 07:03:32.011111+00:00
98f4d46f-a9db-4509-9b1a-f9a92a700376,4e65ee70-6c7a-4a4d-b57e-873acfedf8d0,band,Mi-Band-9,3.6.6,30,2024-11-14 06:20:26.920307+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:37:32.011111+00:00
f98dc071-0b3b-4b8e-8ede-54cd12c0f2dd,7944b348-eda3-4e01-bc9d-c916312fc9f5,watch,Garmin-Fenix,1.5.7,97,2025-04-09 02:28:13.920307+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:54:32.011111+00:00
c2eb055f-d304-4fd6-9973-79888513315c,7944b348-eda3-4e01-bc9d-c916312fc9f5,ring,Oura-Gen3,2.4.8,66,2025-04-09 02:28:13.920307+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:52:32.011111+00:00
51b9409c-a08c-4f68-9104-c2c70b1ade58,81957470-a6b4-4ccf-a96a-00cae89f1742,band,Mi-Band-9,2.6.5,66,2024-10-13 18:16:55.920307+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:35:32.011111+00:00
9cfc97f4-018b-4457-a49d-2bb019ada6a1,81957470-a6b4-4ccf-a96a-00cae89f1742,watch,Garmin-Fenix,1.7.7,97,2024-10-13 18:16:55.920307+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:31:32.011111+00:00
2c1a7e65-2130-43a1-9a5e-ecbdd586ca5f,81957470-a6b4-4ccf-a96a-00cae89f1742,ring,Oura-Gen3,3.9.7,31,2024-10-13 18:16:55.920307+00:00,2025-06-12 07:06:32.011111+00:00,2025-06-12 06:24:32.012113+00:00
ab4a80ef-0fd1-4196-acf3-218bc8908708,1d212cc6-1785-4147-bff2-2727b2905516,ring,Oura-Gen3,1.2.3,63,2025-02-10 01:41:23.921266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:50:32.012113+00:00
b1490a24-e511-453e-b2ce-c386b9f56e0a,1d212cc6-1785-4147-bff2-2727b2905516,watch,Pixel-Watch,2.1.5,78,2025-02-10 01:41:23.921266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:39:32.012113+00:00
20be937e-37cd-4377-bbe5-5932c44b042c,1d212cc6-1785-4147-bff2-2727b2905516,watch,Fitbit-Charge,3.6.9,32,2025-02-10 01:41:23.921266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:39:32.012113+00:00
bf2e91ce-5c1b-44b5-ab6a-0bd608404d24,f79f42a9-fb9e-4bd9-a518-97db08994f7f,band,Mi-Band-9,2.3.1,56,2024-06-21 09:30:50.921266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:12:32.012113+00:00
f750ab9e-e536-47fc-a8db-aa63594c94d8,0e946995-5e5c-4f34-b926-2a887e91399a,ring,Oura-Gen3,1.2.5,35,2024-08-09 06:20:11.922270+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:58:32.012113+00:00
7931a0de-c73d-4fcc-8899-292f2bcbf0c5,0e946995-5e5c-4f34-b926-2a887e91399a,watch,Pixel-Watch,2.7.0,23,2024-08-09 06:20:11.922270+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:11:32.012113+00:00
aa865400-276d-42ca-9ce6-cb4c7eae87ac,0e946995-5e5c-4f34-b926-2a887e91399a,ring,Oura-Gen3,1.3.3,23,2024-08-09 06:20:11.922270+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:45:32.012113+00:00
32d8159b-682b-44b7-916e-94b755cad1ca,cd594052-6c75-458a-8c69-0d80b6ebb8e1,ring,Oura-Gen3,2.9.9,73,2025-04-28 21:10:04.922270+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 07:00:32.012113+00:00
8c265486-8380-4902-8476-ca106be96c73,14cb8b1c-69c9-462d-b793-1dfbf42f9044,ring,Oura-Gen3,2.4.0,62,2024-11-21 12:06:57.923267+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:18:32.012113+00:00
6033e505-9c3b-4a35-8f29-21e28e9b5b1b,28a04da4-3ada-488c-b43b-a200c7e03b14,band,Mi-Band-9,3.4.6,61,2024-07-16 13:51:27.923267+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:48:32.012113+00:00
c375e6ac-e219-46ae-86ef-2924b82488bd,28a04da4-3ada-488c-b43b-a200c7e03b14,ring,Oura-Gen3,3.9.6,92,2024-07-16 13:51:27.923267+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 07:05:32.012113+00:00
657ab841-d0c1-44ce-a4f7-6ce1aca0f65c,93b1d3b5-bb3f-4b98-88b1-80509d8f0e72,ring,Oura-Gen3,1.7.8,50,2025-01-09 10:08:40.924268+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:54:32.012113+00:00
844ef66b-1c93-4229-8c42-2881be332ef8,93b1d3b5-bb3f-4b98-88b1-80509d8f0e72,ring,Oura-Gen3,1.3.5,46,2025-01-09 10:08:40.924268+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:23:32.012113+00:00
a7876d16-80de-47e4-af15-78a917b2584d,3b0192ad-2be3-4734-84fc-e24087bf700f,band,Whoop-4.0,1.3.6,27,2024-07-26 17:11:40.924268+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:23:32.012113+00:00
ff7f693c-b57a-49a1-906c-37e9cb98e7b3,3b0192ad-2be3-4734-84fc-e24087bf700f,watch,Fitbit-Charge,1.5.9,29,2024-07-26 17:11:40.924268+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:15:32.012113+00:00
92e0e221-9d7f-4338-8c8b-400147a30648,98bc667c-e9e0-4299-b7c4-3f392c4bc679,watch,Fitbit-Charge,2.9.5,28,2024-06-22 23:11:17.924268+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 07:06:32.012113+00:00
ee905d1d-aa02-4f98-a2a2-67cb1fc245f3,98bc667c-e9e0-4299-b7c4-3f392c4bc679,band,Mi-Band-9,1.6.7,65,2024-06-22 23:11:17.924268+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:36:32.012113+00:00
fcfc7fde-6bfe-4e76-a58d-c37045e4e052,98bc667c-e9e0-4299-b7c4-3f392c4bc679,watch,Fitbit-Charge,1.2.7,53,2024-06-22 23:11:17.924268+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:35:32.012113+00:00
adff7cc4-1ca3-493c-849c-dbda30d38746,eb550f34-2ecd-4d8c-829e-2a1f316c0afc,watch,Pixel-Watch,2.4.3,40,2024-07-26 00:10:38.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:20:32.012113+00:00
5083666f-0385-4cba-ab96-a22cccf25759,eb550f34-2ecd-4d8c-829e-2a1f316c0afc,watch,Pixel-Watch,3.4.2,94,2024-07-26 00:10:38.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:53:32.012113+00:00
14455dc3-085a-40d1-8381-29c16342ff98,eb550f34-2ecd-4d8c-829e-2a1f316c0afc,band,Mi-Band-9,1.4.7,29,2024-07-26 00:10:38.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:08:32.012113+00:00
bc94b343-aada-41ef-9729-bbff9cde59d1,de1228db-3f4e-4875-bb45-3829c1bf1433,band,Mi-Band-9,3.9.2,47,2024-07-30 17:05:48.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:48:32.012113+00:00
d50b02ef-2731-434a-a6b7-f93379654e83,de1228db-3f4e-4875-bb45-3829c1bf1433,band,Mi-Band-9,1.2.9,29,2024-07-30 17:05:48.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:40:32.012113+00:00
09769100-18a2-4b4a-9bfe-a56fac28bab5,5ef730bf-2d6a-460d-bf1d-179db1dfa920,band,Mi-Band-9,1.2.9,32,2025-03-18 21:06:50.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:59:32.012113+00:00
44ac09ff-e7cc-493e-8420-db5c6caec855,5ef730bf-2d6a-460d-bf1d-179db1dfa920,ring,Oura-Gen3,2.9.1,94,2025-03-18 21:06:50.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:52:32.012113+00:00
a403e22f-ab6e-4c62-8116-dc829442812b,5ef730bf-2d6a-460d-bf1d-179db1dfa920,band,Whoop-4.0,2.0.2,21,2025-03-18 21:06:50.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:22:32.012113+00:00
16019a41-ffe4-4c6b-862c-b09fd122e89f,63e513a1-7c10-48cb-9e03-eefbe4f26738,watch,Pixel-Watch,3.2.7,36,2025-02-19 12:34:28.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:14:32.012113+00:00
e3f2e90d-f0b9-4348-b55f-7580527904e0,63e513a1-7c10-48cb-9e03-eefbe4f26738,band,Whoop-4.0,1.2.9,63,2025-02-19 12:34:28.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 07:06:32.012113+00:00
31c9d95a-d45b-4f80-8146-71d52f2cb4cc,63e513a1-7c10-48cb-9e03-eefbe4f26738,band,Mi-Band-9,3.4.1,98,2025-02-19 12:34:28.925266+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:37:32.012113+00:00
6d5eede8-edc2-4e56-b39c-261c1f0d2878,5e4da935-9c4e-441d-b3cb-a12ca8f51c21,band,Mi-Band-9,2.3.3,88,2025-02-26 18:34:37.926265+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:44:32.012113+00:00
436be1fb-d54e-4c8c-b1ee-0171b805a3a7,5e4da935-9c4e-441d-b3cb-a12ca8f51c21,ring,Oura-Gen3,2.6.8,76,2025-02-26 18:34:37.926265+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:23:32.012113+00:00
679b426f-1f06-486b-b95b-a71da7259576,7257652d-3177-4686-bd69-9759a7d6e1e3,band,Mi-Band-9,3.0.8,93,2025-02-22 05:53:20.926265+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:47:32.012113+00:00
d552b286-5f40-4624-a96f-0d7dab9ed052,7257652d-3177-4686-bd69-9759a7d6e1e3,ring,Oura-Gen3,2.5.3,81,2025-02-22 05:53:20.926265+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:11:32.012113+00:00
6d5bbdaf-130f-4c03-8905-735565d9267b,7257652d-3177-4686-bd69-9759a7d6e1e3,ring,Oura-Gen3,1.7.0,81,2025-02-22 05:53:20.926265+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:41:32.012113+00:00
568ea5ea-b894-4045-97aa-24ba40f5a86c,76de4d61-b0f3-40b8-a551-f2ba0a077113,watch,Fitbit-Charge,3.3.3,26,2025-05-09 22:22:06.926265+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:51:32.012113+00:00
b8707f0c-1743-4b21-b935-c178150d0ac8,76de4d61-b0f3-40b8-a551-f2ba0a077113,band,Whoop-4.0,3.7.6,34,2025-05-09 22:22:06.926265+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:51:32.012113+00:00
2ab30982-3c11-4b59-884e-708ec4b29588,76de4d61-b0f3-40b8-a551-f2ba0a077113,ring,Oura-Gen3,3.6.2,50,2025-05-09 22:22:06.926265+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:38:32.012113+00:00
13f53f5c-bd9e-435f-b6e0-49f8c122cf00,bab40e02-e61e-4650-8c65-29423822cb5a,band,Whoop-4.0,3.6.0,63,2024-10-18 19:26:41.927263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:30:32.012113+00:00
704b345c-15c4-426d-b38d-f6b98911d1c1,959891ca-9010-4613-bd77-cfaf4ca8bb43,watch,Garmin-Fenix,3.7.9,86,2024-08-03 10:30:00.927263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:39:32.012113+00:00
fde6325c-bf0d-42b3-b7fb-6054329741a4,959891ca-9010-4613-bd77-cfaf4ca8bb43,watch,Pixel-Watch,1.6.8,78,2024-08-03 10:30:00.927263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 07:02:32.012113+00:00
06596c0f-b63f-45b3-8540-43e9ec20d248,5400f9b4-c32a-433c-9a2f-532ba4bfcf8d,watch,Pixel-Watch,1.8.2,36,2025-04-24 20:50:19.927263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:54:32.012113+00:00
316f94b1-eb0c-47a1-a2e8-4d3b743452f5,5400f9b4-c32a-433c-9a2f-532ba4bfcf8d,watch,Garmin-Fenix,2.6.4,26,2025-04-24 20:50:19.927263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:09:32.012113+00:00
ed7e01bf-ca6a-445b-a40e-25b23cd33926,dd465806-87c1-4c13-94ed-301d1857ea0d,watch,Fitbit-Charge,3.4.5,80,2025-02-23 06:45:22.928264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:19:32.012113+00:00
1a4004fe-8a03-47ee-9ad1-388c314dd304,dd465806-87c1-4c13-94ed-301d1857ea0d,watch,Pixel-Watch,3.5.2,41,2025-02-23 06:45:22.928264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:27:32.012113+00:00
f8cbff36-c09d-43de-8228-96b2038ce253,dd465806-87c1-4c13-94ed-301d1857ea0d,ring,Oura-Gen3,3.5.5,50,2025-02-23 06:45:22.928264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:11:32.012113+00:00
2a3dfd56-c833-48c8-ad68-b41907ffde38,e1fa95f2-43f5-43e5-8753-ca76ff67290a,watch,Garmin-Fenix,2.8.6,99,2024-08-23 01:13:27.928264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:15:32.012113+00:00
cd16745f-2195-4f65-9afb-ba383dafbad4,e1fa95f2-43f5-43e5-8753-ca76ff67290a,watch,Fitbit-Charge,3.0.2,78,2024-08-23 01:13:27.928264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:29:32.012113+00:00
86ca85cd-4946-4ff5-a8f5-41c9201e4c24,886f9606-7a2e-4ea8-bc3d-0cb9b881193f,watch,Pixel-Watch,3.5.0,53,2025-04-15 06:13:10.928264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:39:32.012113+00:00
71c8f45a-91a6-4231-bfd2-65b541bbd0e9,81864555-09bd-4570-b371-075c34f10436,band,Whoop-4.0,3.7.2,27,2025-06-01 13:46:46.928264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:10:32.012113+00:00
d5bb168b-d2a5-4481-89e4-c97fa25e09f3,b06be89d-7d60-4abc-bd0c-c18c012aeef8,ring,Oura-Gen3,3.2.9,88,2025-03-05 11:58:40.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:50:32.012113+00:00
1e2565c0-9cd4-43a8-8866-582e668a6ef7,b06be89d-7d60-4abc-bd0c-c18c012aeef8,watch,Garmin-Fenix,1.8.0,30,2025-03-05 11:58:40.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:34:32.012113+00:00
ef451f72-a3a8-4c75-b39f-b5e686861bcc,b06be89d-7d60-4abc-bd0c-c18c012aeef8,watch,Pixel-Watch,2.2.7,69,2025-03-05 11:58:40.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 07:03:32.012113+00:00
4f3c2391-375f-4e14-9485-529467379502,25df1934-ccc4-49dd-906d-6f459d47b823,watch,Pixel-Watch,3.9.4,85,2024-07-04 14:17:22.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:39:32.012113+00:00
3d6c5b13-260a-45df-ac34-6524a4ccfa9e,25df1934-ccc4-49dd-906d-6f459d47b823,band,Mi-Band-9,2.5.8,25,2024-07-04 14:17:22.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:40:32.012113+00:00
908227dc-0468-405d-adab-ceabb76efcc6,dd28e8df-4634-43fb-ab30-16b110dfb7b4,watch,Pixel-Watch,1.7.4,56,2025-02-19 15:32:15.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:23:32.012113+00:00
2aeb2534-131b-41a3-ae2e-7f11ef456fab,dd28e8df-4634-43fb-ab30-16b110dfb7b4,band,Mi-Band-9,3.7.2,98,2025-02-19 15:32:15.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:53:32.012113+00:00
68b1a3f5-f55b-45eb-a7c7-143567c5250d,478542a4-e8e6-4969-9f2f-7b21ae786df9,band,Mi-Band-9,3.8.1,77,2024-06-29 18:06:16.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:09:32.012113+00:00
adb3d758-982c-45f2-8aa2-b26588b4ced8,478542a4-e8e6-4969-9f2f-7b21ae786df9,watch,Pixel-Watch,2.1.2,61,2024-06-29 18:06:16.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:50:32.012113+00:00
7dd7e39e-c8ce-46be-8d02-b85a5a3f4060,478542a4-e8e6-4969-9f2f-7b21ae786df9,watch,Pixel-Watch,2.0.5,47,2024-06-29 18:06:16.929263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:07:32.012113+00:00
804d35d2-2829-4e89-bd11-7571a16fbfb4,acbf4e39-2d4b-4d4b-b86c-0c47ec463b6e,watch,Fitbit-Charge,3.7.7,99,2025-05-16 20:27:11.930264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:59:32.012113+00:00
f03b0a9e-7764-42f3-8e94-8ab7d8afdbc9,a6b88d05-f0da-4da9-be17-a153de3747e2,watch,Garmin-Fenix,3.8.0,85,2024-06-14 15:40:54.930264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:09:32.012113+00:00
4b86da82-54c9-413e-bd9e-08f57980f1d3,19f782a9-138b-47ce-8416-0a88fb45a454,ring,Oura-Gen3,1.2.2,74,2024-06-21 07:46:31.930264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:42:32.012113+00:00
61718852-7d6b-4b5b-8cf8-24a5ddd458b7,19f782a9-138b-47ce-8416-0a88fb45a454,ring,Oura-Gen3,1.9.3,84,2024-06-21 07:46:31.930264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:38:32.012113+00:00
26905cf4-8ba3-467b-8633-29e842da1540,19f782a9-138b-47ce-8416-0a88fb45a454,ring,Oura-Gen3,2.2.5,74,2024-06-21 07:46:31.930264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:33:32.012113+00:00
04395f67-cdd5-480b-bcb7-001f8d2beb47,1d8a5960-5c87-46b3-a266-d2ed829c5781,ring,Oura-Gen3,2.4.2,35,2024-09-24 05:55:49.931263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:09:32.012113+00:00
2ac2ea4d-f55d-4a16-a360-9377403ef5db,fbc542c5-4f9f-4305-a69e-bd9811bdaa21,watch,Garmin-Fenix,2.3.4,91,2024-07-10 19:07:47.931263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:27:32.012113+00:00
5a07873e-c88e-41cf-8538-1b30ee4cd5bf,ca930215-e5fe-4e2c-b70f-64c8e31bf161,band,Whoop-4.0,3.5.7,59,2024-09-03 11:23:42.931263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:56:32.012113+00:00
3b67aee3-d53a-4b36-b209-2432ed9642b3,ca930215-e5fe-4e2c-b70f-64c8e31bf161,watch,Fitbit-Charge,2.6.1,49,2024-09-03 11:23:42.931263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 07:00:32.012113+00:00
49819292-d21b-4937-a554-25fa8a376898,fac85371-a0ef-4a7b-a463-cf89b69a5f03,band,Whoop-4.0,1.7.0,21,2025-01-25 07:49:41.931263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:35:32.012113+00:00
7f830d68-e1cd-408d-8b8c-a17908a51d6f,fac85371-a0ef-4a7b-a463-cf89b69a5f03,band,Whoop-4.0,1.6.0,33,2025-01-25 07:49:41.931263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:47:32.012113+00:00
73aa627e-9338-437c-82e2-777550a075f1,fac85371-a0ef-4a7b-a463-cf89b69a5f03,ring,Oura-Gen3,2.7.7,100,2025-01-25 07:49:41.931263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:18:32.012113+00:00
64923acb-1ace-4462-bfd3-4ab3b9fadd26,d7b4d3bb-6d4b-4cd9-b687-0984ffc8d3b0,ring,Oura-Gen3,3.8.2,51,2024-07-02 08:12:43.932263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:59:32.012113+00:00
5697bc9f-4b75-4c7e-a164-6a1c175ab63a,d7b4d3bb-6d4b-4cd9-b687-0984ffc8d3b0,ring,Oura-Gen3,2.2.6,85,2024-07-02 08:12:43.932263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:14:32.012113+00:00
8794c51f-f7e4-4592-9c37-68d60ca95830,4d9c32a2-5ef5-44a0-ab95-eebd1ca8037a,band,Whoop-4.0,3.1.8,30,2024-07-25 16:49:58.932263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:42:32.012113+00:00
74c77a27-739d-4e0f-b9f9-9424f8016908,97147ecf-a95e-490f-9ee2-473e5b4884b5,ring,Oura-Gen3,3.5.2,62,2025-02-14 00:14:31.932263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:50:32.012113+00:00
5cd48013-6cf0-4fab-b15b-ca91c3a1236a,97147ecf-a95e-490f-9ee2-473e5b4884b5,band,Mi-Band-9,3.2.8,29,2025-02-14 00:14:31.932263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:59:32.012113+00:00
33854653-db1c-4ca3-984d-07f7f7e2ad39,97147ecf-a95e-490f-9ee2-473e5b4884b5,ring,Oura-Gen3,2.5.6,62,2025-02-14 00:14:31.932263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:08:32.012113+00:00
7ee721cf-c218-4622-9792-8f5362a3e126,55265f2c-48d5-4c31-b383-2aeb874cdfb1,ring,Oura-Gen3,2.5.7,40,2025-01-22 11:24:02.933263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:27:32.012113+00:00
39b8f601-575b-44bd-ab5e-5037985109df,55265f2c-48d5-4c31-b383-2aeb874cdfb1,ring,Oura-Gen3,1.8.1,47,2025-01-22 11:24:02.933263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:24:32.012113+00:00
21c3038b-1063-421c-bd9e-43f0502da6a8,d4e98dd4-a8ca-469f-b649-171b608b6489,watch,Pixel-Watch,1.2.0,22,2024-09-15 22:24:58.933263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:45:32.012113+00:00
b8d008fb-59b0-4aca-b1fa-3faf0f884f26,d4e98dd4-a8ca-469f-b649-171b608b6489,band,Whoop-4.0,3.7.5,40,2024-09-15 22:24:58.933263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:35:32.012113+00:00
89057eed-1df7-4cc4-af7f-5f296e2d5c7c,a09e6d87-588d-48a0-8175-8b2b3b12c460,band,Mi-Band-9,3.5.2,27,2024-08-26 15:32:01.933263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:59:32.012113+00:00
b09c5eac-0591-447c-9483-b00732f90e3a,a09e6d87-588d-48a0-8175-8b2b3b12c460,ring,Oura-Gen3,1.2.5,53,2024-08-26 15:32:01.933263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:57:32.012113+00:00
1953b033-837f-4510-901d-7900fc51b066,ec5b0f8d-9b75-4225-bf36-d2fccf9035e1,watch,Pixel-Watch,1.4.7,78,2025-01-07 13:52:26.934263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:39:32.012113+00:00
be6d33d9-86e0-43c6-ad48-5cb66b92b38c,ee77919e-bdd6-446a-af73-f5906c8a7eaa,ring,Oura-Gen3,3.7.7,47,2025-04-13 14:48:17.934263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:32:32.012113+00:00
3627bfd4-7835-47ba-ab51-1ed980028890,ee77919e-bdd6-446a-af73-f5906c8a7eaa,band,Whoop-4.0,2.6.6,92,2025-04-13 14:48:17.934263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 07:04:32.012113+00:00
f566d275-87c8-46ab-b8bf-cfcea21657d0,62b317f7-1097-47fb-a2e5-d868e82b446e,watch,Fitbit-Charge,2.8.8,97,2024-12-11 03:49:46.934263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:08:32.012113+00:00
2fafb7ad-7036-451e-ba15-9809a9e3d045,62b317f7-1097-47fb-a2e5-d868e82b446e,watch,Fitbit-Charge,1.6.4,37,2024-12-11 03:49:46.934263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:30:32.012113+00:00
a1499381-9d3e-4959-a26f-efa27ef33cc5,62b317f7-1097-47fb-a2e5-d868e82b446e,watch,Garmin-Fenix,1.1.5,53,2024-12-11 03:49:46.934263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:31:32.012113+00:00
775b1508-b56e-4720-bb48-801e15e45ab1,165416bd-da77-4e36-bc32-5f0a36f22142,band,Whoop-4.0,1.2.4,31,2025-02-13 08:45:10.934263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:44:32.012113+00:00
e7336c3b-35f0-4886-ba9d-4be3d40166fb,165416bd-da77-4e36-bc32-5f0a36f22142,band,Whoop-4.0,3.6.0,47,2025-02-13 08:45:10.934263+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:57:32.012113+00:00
e15888cd-6b39-4d07-8918-628a6161293d,f850d76a-c462-493a-8d5e-2a40de54e421,watch,Pixel-Watch,2.6.0,58,2025-02-14 08:34:37.935264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:29:32.012113+00:00
1c67169b-2ced-4ecb-9001-89da58c9a2d2,f34b2168-1e59-4737-94c5-ecab554cb7ea,ring,Oura-Gen3,2.7.7,25,2024-10-07 17:45:43.935264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:20:32.012113+00:00
