session_id,user_id,device_id,start_ts,end_ts,sleep_quality_score,sleep_stage_seq,avg_hr_bpm,efficiency_pct
28ad1489-c78c-4013-95e7-4735a7b5f5f3,4b63c4b5-fa6f-4cf5-93c2-f5990bb19f63,1a8de82a-00fa-4ca5-b2e5-7880ac5fcca1,2025-05-14 22:34:00,2025-05-15 06:51:00,77,"[{""stage"": ""light"", ""start"": 0, ""end"": 298.2}, {""stage"": ""deep"", ""start"": 298.2, ""end"": 397.6}, {""stage"": ""rem"", ""start"": 397.6, ""end"": 497}]",43,92.9
288681d3-6a4e-450d-897d-bcf6ed61fbca,4b63c4b5-fa6f-4cf5-93c2-f5990bb19f63,d3d59873-7323-4188-bd95-5254965c4a16,2025-05-13 22:43:00,2025-05-14 06:24:00,70,"[{""stage"": ""light"", ""start"": 0, ""end"": 276.59999999999997}, {""stage"": ""deep"", ""start"": 276.59999999999997, ""end"": 368.8}, {""stage"": ""rem"", ""start"": 368.8, ""end"": 461}]",40,95.8
2079f58d-9c73-45b2-98a9-f0b01eb8c17f,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-06-11 22:10:00,2025-06-12 04:36:00,83,"[{""stage"": ""light"", ""start"": 0, ""end"": 231.6}, {""stage"": ""deep"", ""start"": 231.6, ""end"": 308.8}, {""stage"": ""rem"", ""start"": 308.8, ""end"": 386}]",54,90.0
128d34a4-d020-4096-b29d-c851f32c3f54,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-06-10 21:28:00,2025-06-11 05:27:00,72,"[{""stage"": ""light"", ""start"": 0, ""end"": 287.4}, {""stage"": ""deep"", ""start"": 287.4, ""end"": 383.20000000000005}, {""stage"": ""rem"", ""start"": 383.20000000000005, ""end"": 479}]",49,89.8
0551d1e4-41ad-490b-81ad-066e1bb3c0f6,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-06-09 22:01:00,2025-06-10 04:23:00,95,"[{""stage"": ""light"", ""start"": 0, ""end"": 229.2}, {""stage"": ""deep"", ""start"": 229.2, ""end"": 305.6}, {""stage"": ""rem"", ""start"": 305.6, ""end"": 382}]",47,83.6
550967e3-8249-41aa-99f6-9328de0eec97,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-06-08 21:54:00,2025-06-09 04:45:00,76,"[{""stage"": ""light"", ""start"": 0, ""end"": 246.6}, {""stage"": ""deep"", ""start"": 246.6, ""end"": 328.8}, {""stage"": ""rem"", ""start"": 328.8, ""end"": 411}]",47,95.0
713300b2-104c-4cfc-a8ce-07d4eaa7b04f,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-06-07 21:30:00,2025-06-08 05:02:00,61,"[{""stage"": ""light"", ""start"": 0, ""end"": 271.2}, {""stage"": ""deep"", ""start"": 271.2, ""end"": 361.6}, {""stage"": ""rem"", ""start"": 361.6, ""end"": 452}]",43,81.1
01b32972-d37a-4728-8fa4-346eca8ed0d4,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-06-06 22:59:00,2025-06-07 07:11:00,64,"[{""stage"": ""light"", ""start"": 0, ""end"": 295.2}, {""stage"": ""deep"", ""start"": 295.2, ""end"": 393.6}, {""stage"": ""rem"", ""start"": 393.6, ""end"": 492}]",46,82.0
e968f054-dc68-4c71-93b4-30a8c68d2049,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-06-05 22:08:00,2025-06-06 07:08:00,56,"[{""stage"": ""light"", ""start"": 0, ""end"": 324.0}, {""stage"": ""deep"", ""start"": 324.0, ""end"": 432.0}, {""stage"": ""rem"", ""start"": 432.0, ""end"": 540}]",46,85.7
62a90ee7-705f-4d26-80ae-c2187c681026,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-06-04 21:50:00,2025-06-05 05:47:00,95,"[{""stage"": ""light"", ""start"": 0, ""end"": 286.2}, {""stage"": ""deep"", ""start"": 286.2, ""end"": 381.6}, {""stage"": ""rem"", ""start"": 381.6, ""end"": 477}]",46,83.3
c4f9966c-26a3-41fd-9ab2-eb83c3696afe,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-06-03 21:06:00,2025-06-04 05:39:00,87,"[{""stage"": ""light"", ""start"": 0, ""end"": 307.8}, {""stage"": ""deep"", ""start"": 307.8, ""end"": 410.40000000000003}, {""stage"": ""rem"", ""start"": 410.40000000000003, ""end"": 513}]",49,94.1
d606c4a2-666c-451f-837b-1fcd552452af,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-06-02 22:11:00,2025-06-03 04:32:00,93,"[{""stage"": ""light"", ""start"": 0, ""end"": 228.6}, {""stage"": ""deep"", ""start"": 228.6, ""end"": 304.8}, {""stage"": ""rem"", ""start"": 304.8, ""end"": 381}]",47,91.8
bd7f8f66-cc5e-492f-8fda-132874d12c48,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-06-01 22:52:00,2025-06-02 06:34:00,56,"[{""stage"": ""light"", ""start"": 0, ""end"": 277.2}, {""stage"": ""deep"", ""start"": 277.2, ""end"": 369.6}, {""stage"": ""rem"", ""start"": 369.6, ""end"": 462}]",46,92.3
0f6d856e-e7c9-43cf-a747-038454dfeae8,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-05-31 22:12:00,2025-06-01 06:09:00,87,"[{""stage"": ""light"", ""start"": 0, ""end"": 286.2}, {""stage"": ""deep"", ""start"": 286.2, ""end"": 381.6}, {""stage"": ""rem"", ""start"": 381.6, ""end"": 477}]",48,87.3
33af5774-b867-4b74-bbd1-8e2d9e3620fb,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-30 22:40:00,2025-05-31 04:56:00,93,"[{""stage"": ""light"", ""start"": 0, ""end"": 225.6}, {""stage"": ""deep"", ""start"": 225.6, ""end"": 300.8}, {""stage"": ""rem"", ""start"": 300.8, ""end"": 376}]",47,91.0
d954c847-502d-4f90-a7c5-3dd2fa0d4a55,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-29 21:47:00,2025-05-30 04:42:00,76,"[{""stage"": ""light"", ""start"": 0, ""end"": 249.0}, {""stage"": ""deep"", ""start"": 249.0, ""end"": 332.0}, {""stage"": ""rem"", ""start"": 332.0, ""end"": 415}]",41,96.0
39814b2d-f3d8-4517-9dbe-5611a17ae1b4,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-05-28 21:42:00,2025-05-29 05:26:00,67,"[{""stage"": ""light"", ""start"": 0, ""end"": 278.4}, {""stage"": ""deep"", ""start"": 278.4, ""end"": 371.20000000000005}, {""stage"": ""rem"", ""start"": 371.20000000000005, ""end"": 464}]",48,96.5
545d48bf-9efa-40af-97ee-2c5f36df9bf1,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-05-27 21:09:00,2025-05-28 04:09:00,56,"[{""stage"": ""light"", ""start"": 0, ""end"": 252.0}, {""stage"": ""deep"", ""start"": 252.0, ""end"": 336.0}, {""stage"": ""rem"", ""start"": 336.0, ""end"": 420}]",46,92.4
2184ba8c-961b-4903-a27f-c6195ef3603a,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-05-26 22:39:00,2025-05-27 06:52:00,85,"[{""stage"": ""light"", ""start"": 0, ""end"": 295.8}, {""stage"": ""deep"", ""start"": 295.8, ""end"": 394.40000000000003}, {""stage"": ""rem"", ""start"": 394.40000000000003, ""end"": 493}]",48,88.2
6ff8e655-b811-4dbf-8414-5b6c8e82b7d3,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-25 22:01:00,2025-05-26 04:22:00,89,"[{""stage"": ""light"", ""start"": 0, ""end"": 228.6}, {""stage"": ""deep"", ""start"": 228.6, ""end"": 304.8}, {""stage"": ""rem"", ""start"": 304.8, ""end"": 381}]",45,90.4
e6ab90c4-9029-4803-8560-d49203fac6a0,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-05-24 22:39:00,2025-05-25 06:04:00,61,"[{""stage"": ""light"", ""start"": 0, ""end"": 267.0}, {""stage"": ""deep"", ""start"": 267.0, ""end"": 356.0}, {""stage"": ""rem"", ""start"": 356.0, ""end"": 445}]",48,93.0
4e73f3f9-5494-4652-b697-689a53bf33a3,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-05-23 21:55:00,2025-05-24 05:25:00,78,"[{""stage"": ""light"", ""start"": 0, ""end"": 270.0}, {""stage"": ""deep"", ""start"": 270.0, ""end"": 360.0}, {""stage"": ""rem"", ""start"": 360.0, ""end"": 450}]",46,84.7
5af0f853-4fe2-4038-a834-ce5755594013,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-22 21:18:00,2025-05-23 05:37:00,66,"[{""stage"": ""light"", ""start"": 0, ""end"": 299.4}, {""stage"": ""deep"", ""start"": 299.4, ""end"": 399.20000000000005}, {""stage"": ""rem"", ""start"": 399.20000000000005, ""end"": 499}]",51,90.9
b6db4a6d-dd29-4026-b831-9541a4c92141,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-05-21 22:25:00,2025-05-22 05:20:00,58,"[{""stage"": ""light"", ""start"": 0, ""end"": 249.0}, {""stage"": ""deep"", ""start"": 249.0, ""end"": 332.0}, {""stage"": ""rem"", ""start"": 332.0, ""end"": 415}]",50,83.9
c0d1a0a5-b012-482a-9e4f-35fae9edb810,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-20 21:23:00,2025-05-21 05:32:00,55,"[{""stage"": ""light"", ""start"": 0, ""end"": 293.4}, {""stage"": ""deep"", ""start"": 293.4, ""end"": 391.20000000000005}, {""stage"": ""rem"", ""start"": 391.20000000000005, ""end"": 489}]",47,94.2
71d793b5-6896-42a5-8f73-e0f3f11d28e8,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-05-19 22:49:00,2025-05-20 06:12:00,85,"[{""stage"": ""light"", ""start"": 0, ""end"": 265.8}, {""stage"": ""deep"", ""start"": 265.8, ""end"": 354.40000000000003}, {""stage"": ""rem"", ""start"": 354.40000000000003, ""end"": 443}]",52,84.5
826a9022-a684-42e0-9459-4ed3cd45d3dd,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-18 22:44:00,2025-05-19 05:44:00,85,"[{""stage"": ""light"", ""start"": 0, ""end"": 252.0}, {""stage"": ""deep"", ""start"": 252.0, ""end"": 336.0}, {""stage"": ""rem"", ""start"": 336.0, ""end"": 420}]",44,93.1
8930fd43-a085-4c94-b9cc-0f9915bccad5,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-17 21:03:00,2025-05-18 03:32:00,87,"[{""stage"": ""light"", ""start"": 0, ""end"": 233.39999999999998}, {""stage"": ""deep"", ""start"": 233.39999999999998, ""end"": 311.20000000000005}, {""stage"": ""rem"", ""start"": 311.20000000000005, ""end"": 389}]",46,85.4
65aba044-b577-4be3-8b7e-f5e0e1c39125,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-16 22:29:00,2025-05-17 05:16:00,86,"[{""stage"": ""light"", ""start"": 0, ""end"": 244.2}, {""stage"": ""deep"", ""start"": 244.2, ""end"": 325.6}, {""stage"": ""rem"", ""start"": 325.6, ""end"": 407}]",46,89.5
d8778f02-6060-4a2a-a4b6-18d794a1358e,ae8e198d-bea6-428e-8cbb-476726c56cad,fdad68ef-cab1-4309-8547-e87531ec462c,2025-05-15 22:12:00,2025-05-16 06:55:00,58,"[{""stage"": ""light"", ""start"": 0, ""end"": 313.8}, {""stage"": ""deep"", ""start"": 313.8, ""end"": 418.40000000000003}, {""stage"": ""rem"", ""start"": 418.40000000000003, ""end"": 523}]",52,87.9
dc2f330a-ffe2-4f69-b374-9ab4c0bf8496,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-14 22:54:00,2025-05-15 05:32:00,66,"[{""stage"": ""light"", ""start"": 0, ""end"": 238.79999999999998}, {""stage"": ""deep"", ""start"": 238.79999999999998, ""end"": 318.40000000000003}, {""stage"": ""rem"", ""start"": 318.40000000000003, ""end"": 398}]",41,88.3
8399f7bb-f3a1-4a4e-8e43-bc8dd9643fe1,ae8e198d-bea6-428e-8cbb-476726c56cad,61fa9988-d01c-4eef-9c40-9ef4fdb0af55,2025-05-13 22:24:00,2025-05-14 06:34:00,67,"[{""stage"": ""light"", ""start"": 0, ""end"": 294.0}, {""stage"": ""deep"", ""start"": 294.0, ""end"": 392.0}, {""stage"": ""rem"", ""start"": 392.0, ""end"": 490}]",49,92.9
89b97559-7ebb-4a47-988f-ae6aa0781b84,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-11 22:19:00,2025-06-12 07:08:00,71,"[{""stage"": ""light"", ""start"": 0, ""end"": 317.4}, {""stage"": ""deep"", ""start"": 317.4, ""end"": 423.20000000000005}, {""stage"": ""rem"", ""start"": 423.20000000000005, ""end"": 529}]",43,80.6
6a98e71a-00bd-445a-bc8a-39814857a5b4,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-10 21:37:00,2025-06-11 05:40:00,64,"[{""stage"": ""light"", ""start"": 0, ""end"": 289.8}, {""stage"": ""deep"", ""start"": 289.8, ""end"": 386.40000000000003}, {""stage"": ""rem"", ""start"": 386.40000000000003, ""end"": 483}]",40,88.8
ddd0d6c9-7e0a-495b-8e4f-512cda8aff33,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-09 21:09:00,2025-06-10 03:39:00,87,"[{""stage"": ""light"", ""start"": 0, ""end"": 234.0}, {""stage"": ""deep"", ""start"": 234.0, ""end"": 312.0}, {""stage"": ""rem"", ""start"": 312.0, ""end"": 390}]",48,83.3
9d595fa4-3102-4d6d-b371-b2104791c31e,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-08 21:58:00,2025-06-09 04:14:00,92,"[{""stage"": ""light"", ""start"": 0, ""end"": 225.6}, {""stage"": ""deep"", ""start"": 225.6, ""end"": 300.8}, {""stage"": ""rem"", ""start"": 300.8, ""end"": 376}]",45,88.3
9ab70fe8-2e69-4a3c-9d79-a6ab85c47c8b,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-07 22:30:00,2025-06-08 07:07:00,88,"[{""stage"": ""light"", ""start"": 0, ""end"": 310.2}, {""stage"": ""deep"", ""start"": 310.2, ""end"": 413.6}, {""stage"": ""rem"", ""start"": 413.6, ""end"": 517}]",45,80.2
6b657609-2533-493f-a04a-02ba3a661fe9,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-06 22:42:00,2025-06-07 07:34:00,61,"[{""stage"": ""light"", ""start"": 0, ""end"": 319.2}, {""stage"": ""deep"", ""start"": 319.2, ""end"": 425.6}, {""stage"": ""rem"", ""start"": 425.6, ""end"": 532}]",44,89.4
a75ec098-a0d3-4adc-ab43-7f0bc051caa4,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-05 22:20:00,2025-06-06 05:53:00,81,"[{""stage"": ""light"", ""start"": 0, ""end"": 271.8}, {""stage"": ""deep"", ""start"": 271.8, ""end"": 362.40000000000003}, {""stage"": ""rem"", ""start"": 362.40000000000003, ""end"": 453}]",45,81.8
19447262-270e-4642-8de2-48a12567c679,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-04 21:42:00,2025-06-05 05:56:00,75,"[{""stage"": ""light"", ""start"": 0, ""end"": 296.4}, {""stage"": ""deep"", ""start"": 296.4, ""end"": 395.20000000000005}, {""stage"": ""rem"", ""start"": 395.20000000000005, ""end"": 494}]",40,85.2
128a6d94-cba3-4706-bf4b-3246a6a458f2,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-03 21:48:00,2025-06-04 06:28:00,91,"[{""stage"": ""light"", ""start"": 0, ""end"": 312.0}, {""stage"": ""deep"", ""start"": 312.0, ""end"": 416.0}, {""stage"": ""rem"", ""start"": 416.0, ""end"": 520}]",44,88.6
868f18c2-1c07-45ae-a4d4-314fa98462f8,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-02 22:58:00,2025-06-03 05:26:00,75,"[{""stage"": ""light"", ""start"": 0, ""end"": 232.79999999999998}, {""stage"": ""deep"", ""start"": 232.79999999999998, ""end"": 310.40000000000003}, {""stage"": ""rem"", ""start"": 310.40000000000003, ""end"": 388}]",40,85.7
525a95ad-e842-405b-ac22-07636099cd01,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-06-01 22:37:00,2025-06-02 05:20:00,83,"[{""stage"": ""light"", ""start"": 0, ""end"": 241.79999999999998}, {""stage"": ""deep"", ""start"": 241.79999999999998, ""end"": 322.40000000000003}, {""stage"": ""rem"", ""start"": 322.40000000000003, ""end"": 403}]",44,87.8
651cc340-11f0-487a-aa7d-94ab4e398f21,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-31 22:28:00,2025-06-01 04:55:00,93,"[{""stage"": ""light"", ""start"": 0, ""end"": 232.2}, {""stage"": ""deep"", ""start"": 232.2, ""end"": 309.6}, {""stage"": ""rem"", ""start"": 309.6, ""end"": 387}]",40,77.7
3acda7f8-dd3a-40a0-b3c7-819fca60485d,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-30 21:36:00,2025-05-31 05:14:00,93,"[{""stage"": ""light"", ""start"": 0, ""end"": 274.8}, {""stage"": ""deep"", ""start"": 274.8, ""end"": 366.40000000000003}, {""stage"": ""rem"", ""start"": 366.40000000000003, ""end"": 458}]",40,87.1
c71e7f47-f2cc-4b49-9d5f-72f07409003d,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-29 21:44:00,2025-05-30 05:16:00,85,"[{""stage"": ""light"", ""start"": 0, ""end"": 271.2}, {""stage"": ""deep"", ""start"": 271.2, ""end"": 361.6}, {""stage"": ""rem"", ""start"": 361.6, ""end"": 452}]",44,96.7
789b272a-83e1-4933-a2a8-b1ddd5d6e4ec,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-28 21:24:00,2025-05-29 05:18:00,57,"[{""stage"": ""light"", ""start"": 0, ""end"": 284.4}, {""stage"": ""deep"", ""start"": 284.4, ""end"": 379.20000000000005}, {""stage"": ""rem"", ""start"": 379.20000000000005, ""end"": 474}]",44,83.6
e23f25ab-c03b-4137-a957-a8eee7719284,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-27 22:04:00,2025-05-28 06:34:00,59,"[{""stage"": ""light"", ""start"": 0, ""end"": 306.0}, {""stage"": ""deep"", ""start"": 306.0, ""end"": 408.0}, {""stage"": ""rem"", ""start"": 408.0, ""end"": 510}]",45,91.7
48663840-d3cb-4e83-b427-40d604b1650a,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-26 22:11:00,2025-05-27 06:31:00,71,"[{""stage"": ""light"", ""start"": 0, ""end"": 300.0}, {""stage"": ""deep"", ""start"": 300.0, ""end"": 400.0}, {""stage"": ""rem"", ""start"": 400.0, ""end"": 500}]",44,78.6
46bbe57c-8c65-4c77-8625-3be9872bd4df,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-25 21:17:00,2025-05-26 06:08:00,80,"[{""stage"": ""light"", ""start"": 0, ""end"": 318.59999999999997}, {""stage"": ""deep"", ""start"": 318.59999999999997, ""end"": 424.8}, {""stage"": ""rem"", ""start"": 424.8, ""end"": 531}]",44,87.2
18c1925d-5799-48a1-9d24-a63e2c41f716,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-24 21:31:00,2025-05-25 05:47:00,58,"[{""stage"": ""light"", ""start"": 0, ""end"": 297.59999999999997}, {""stage"": ""deep"", ""start"": 297.59999999999997, ""end"": 396.8}, {""stage"": ""rem"", ""start"": 396.8, ""end"": 496}]",40,93.5
ca6ed63f-3a69-421b-94a3-07a14a421b16,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-23 21:13:00,2025-05-24 04:47:00,72,"[{""stage"": ""light"", ""start"": 0, ""end"": 272.4}, {""stage"": ""deep"", ""start"": 272.4, ""end"": 363.20000000000005}, {""stage"": ""rem"", ""start"": 363.20000000000005, ""end"": 454}]",46,86.8
fba208e0-ba8d-43e2-99d6-31645d691822,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-22 21:52:00,2025-05-23 04:28:00,79,"[{""stage"": ""light"", ""start"": 0, ""end"": 237.6}, {""stage"": ""deep"", ""start"": 237.6, ""end"": 316.8}, {""stage"": ""rem"", ""start"": 316.8, ""end"": 396}]",43,86.6
6eafe45d-ea5b-4ac2-b339-7a5a5e588490,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-21 22:34:00,2025-05-22 04:52:00,71,"[{""stage"": ""light"", ""start"": 0, ""end"": 226.79999999999998}, {""stage"": ""deep"", ""start"": 226.79999999999998, ""end"": 302.40000000000003}, {""stage"": ""rem"", ""start"": 302.40000000000003, ""end"": 378}]",46,89.4
a21f5625-6988-4ef6-bb1a-6c29507e96d9,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-20 21:02:00,2025-05-21 05:04:00,78,"[{""stage"": ""light"", ""start"": 0, ""end"": 289.2}, {""stage"": ""deep"", ""start"": 289.2, ""end"": 385.6}, {""stage"": ""rem"", ""start"": 385.6, ""end"": 482}]",45,91.4
370da69c-8fb2-434b-870e-dce0d6a1c7eb,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-19 21:58:00,2025-05-20 06:40:00,58,"[{""stage"": ""light"", ""start"": 0, ""end"": 313.2}, {""stage"": ""deep"", ""start"": 313.2, ""end"": 417.6}, {""stage"": ""rem"", ""start"": 417.6, ""end"": 522}]",45,84.6
e6a2b9bd-c79b-4755-906a-d6cd05f5b4ce,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-18 22:43:00,2025-05-19 07:26:00,82,"[{""stage"": ""light"", ""start"": 0, ""end"": 313.8}, {""stage"": ""deep"", ""start"": 313.8, ""end"": 418.40000000000003}, {""stage"": ""rem"", ""start"": 418.40000000000003, ""end"": 523}]",41,80.2
fd4c541a-4331-468b-975b-3a1787a57b16,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-17 21:52:00,2025-05-18 04:08:00,66,"[{""stage"": ""light"", ""start"": 0, ""end"": 225.6}, {""stage"": ""deep"", ""start"": 225.6, ""end"": 300.8}, {""stage"": ""rem"", ""start"": 300.8, ""end"": 376}]",43,78.1
6658162f-4d29-4268-93ce-1b92b9e169a7,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-16 21:57:00,2025-05-17 05:49:00,90,"[{""stage"": ""light"", ""start"": 0, ""end"": 283.2}, {""stage"": ""deep"", ""start"": 283.2, ""end"": 377.6}, {""stage"": ""rem"", ""start"": 377.6, ""end"": 472}]",42,93.9
50a8aaf7-f633-45a6-bac1-8195ede042cc,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-15 21:32:00,2025-05-16 04:16:00,80,"[{""stage"": ""light"", ""start"": 0, ""end"": 242.39999999999998}, {""stage"": ""deep"", ""start"": 242.39999999999998, ""end"": 323.20000000000005}, {""stage"": ""rem"", ""start"": 323.20000000000005, ""end"": 404}]",40,80.8
3724571a-42c7-45db-a28c-6b16b70efdb6,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-14 22:32:00,2025-05-15 04:37:00,63,"[{""stage"": ""light"", ""start"": 0, ""end"": 219.0}, {""stage"": ""deep"", ""start"": 219.0, ""end"": 292.0}, {""stage"": ""rem"", ""start"": 292.0, ""end"": 365}]",46,90.8
758f5eeb-315d-450b-bec8-0019aed9af3b,ffcc5da4-ee59-4834-9f95-c8696070b165,f4e9b583-5c44-4e27-9448-be45ebd2aae7,2025-05-13 22:55:00,2025-05-14 07:51:00,61,"[{""stage"": ""light"", ""start"": 0, ""end"": 321.59999999999997}, {""stage"": ""deep"", ""start"": 321.59999999999997, ""end"": 428.8}, {""stage"": ""rem"", ""start"": 428.8, ""end"": 536}]",42,82.6
d9bc0304-3673-4404-920a-66e3b3daee0d,48d0a80b-fac2-49b6-be38-cb10590ab9ce,35c24226-288a-4415-8c8b-77fa523d319d,2025-06-11 21:55:00,2025-06-12 05:22:00,62,"[{""stage"": ""light"", ""start"": 0, ""end"": 268.2}, {""stage"": ""deep"", ""start"": 268.2, ""end"": 357.6}, {""stage"": ""rem"", ""start"": 357.6, ""end"": 447}]",67,96.1
c8596f9c-a378-4da3-a60f-de72298baa27,48d0a80b-fac2-49b6-be38-cb10590ab9ce,9001e1cc-93b2-49ab-8278-f9cb13bf8ee4,2025-06-10 22:46:00,2025-06-11 05:58:00,59,"[{""stage"": ""light"", ""start"": 0, ""end"": 259.2}, {""stage"": ""deep"", ""start"": 259.2, ""end"": 345.6}, {""stage"": ""rem"", ""start"": 345.6, ""end"": 432}]",70,90.5
